Year,Quarter,Product Model,5G Capability,Region,Units Sold,Revenue ($),Market Share (%),Regional 5G Coverage (%),5G Subscribers (millions),Avg 5G Speed (Mbps),Preference for 5G (%),Profit,time_id,product_id,region_id,fact_id
2022,Q3,Galaxy S21,No,North America,32243,28519800.44,1.299.999.999.999.990,27.270.000.000.000.000,22.56,82.24,53.9,5703960.088,15,5,4,575
2022,Q3,Galaxy A32 5G,Yes,North America,49871,,6.82,48.95,18.68,240.7,53.91,0.0,15,6,4,576
2022,Q3,Galaxy A52 5G,Yes,North America,39287,21438284.87,4.970.000.000.000.000,70.25,52.39,215.78,74.82,4287656.974,15,7,4,577
2022,Q3,Galaxy A73 5G,Yes,Middle East & Africa,43668,32615703.95,3.64,41.86,25.87,164.53,62.1,6523140.79,15,8,3,578
2022,Q3,Galaxy Z Fold2 5G,Yes,Latin America,64883,,4.6,61.16,31.32,154.51,92.8,0.0,15,9,2,579
2022,Q3,Galaxy Z Flip3 5G,Yes,Middle East & Africa,29698,,3.14,93.12,34.760.000.000.000.000,246.75,6.546.000.000.000.000,0.0,15,10,3,580
2022,Q3,Galaxy S22 5G,Yes,Middle East & Africa,16005,41833223.63,6.71,88.73,39.93,281.7,86.82,8366644.726000001,15,11,3,581
2022,Q3,Galaxy Z Fold3 5G,Yes,Europe,55071,52340365.75,3.6,55.45,51.49,279.27,73.87,10468073.15,15,12,5,582
2022,Q3,Galaxy A14 5G,Yes,North America,55853,,4.88,62.85,33.760.000.000.000.000,63.15,69.85,0.0,15,13,4,583
2022,Q3,Galaxy S23 5G,Yes,Asia-Pacific,47291,19328484.68,6.51,102.8,36.28,222.44,74.49,3865696.936,15,14,1,584
2022,Q3,Galaxy Z Flip5 5G,Yes,Asia-Pacific,30901,11882936.57,3.47,95.55,15.87,182.47,50.98,2376587.3140000002,15,15,1,585
2022,Q4,Galaxy S10,No,North America,8330,,02.01,89.2,17.57,213.49,6.106.999.999.999.990,0.0,16,1,4,586
2022,Q4,Galaxy Note10,No,Asia-Pacific,16902,45919818.68,-0.25,68.67,2.53,66.34,47.23,9183963.736,16,2,1,587
2022,Q4,Galaxy S20,No,Asia-Pacific,10352,10351376.89,3.16,68.23,24.33,137.24,49.71,2070275.3780000003,16,3,1,588
2022,Q4,Galaxy Note20,No,Asia-Pacific,20904,41945284.64,-0.06,53.51,35.45,63.87,78.05,8389056.928000001,16,4,1,589
2022,Q4,Galaxy S21,No,Europe,32799,30084811.85,0.7,89.07,45.08,253.23,61.38,6016962.370000001,16,5,5,590
2022,Q4,Galaxy A32 5G,Yes,North America,17884,11319455.1,4.18,99.95,7.17,265.78,86.45,2263891.02,16,6,4,591
2022,Q4,Galaxy A52 5G,Yes,Middle East & Africa,40963,10902531.08,2.86,42.87,21.56,281.31,81.51,2180506.216,16,7,3,592
2022,Q4,Galaxy A73 5G,Yes,North America,15691,21823040.17,30.700.000.000.000.000,42.69,42.69,135.63,72.27,4364608.034000001,16,8,4,593
2022,Q4,Galaxy Z Fold2 5G,Yes,Europe,23653,24085328.15,5.640.000.000.000.000,87.55,41.3,170.64,46.15,4817065.63,16,9,5,594
2022,Q4,Galaxy Z Flip3 5G,Yes,Europe,56264,11515465.8,3.42,82.21,39.95,68.7,94.84,2303093.16,16,10,5,595
2022,Q4,Galaxy S22 5G,Yes,Latin America,47629,40258147.69,2.59,62.4,46.2,174.55,88.86,8051629.538,16,11,2,596
2022,Q4,Galaxy Z Fold3 5G,Yes,North America,22829,33124655.16,6.4,70.69,26.25,125.31,93.2,6624931.032000001,16,12,4,597
2022,Q4,Galaxy A14 5G,Yes,Latin America,33785,47573854.62,5.640.000.000.000.000,92.95,33.129.999.999.999.900,109.94,93.28,9514770.924,16,13,2,598
2022,Q4,Galaxy S23 5G,Yes,Asia-Pacific,28676,33319538.64,5.17,80.3,30.76,213.39,76.2,6663907.728,16,14,1,599
2022,Q4,Galaxy Z Flip5 5G,Yes,Latin America,62215,44729535.66,03.04,93.8,38.79,253.73,45.63,8945907.132,16,15,2,600
2023,Q1,Galaxy S10,No,Europe,40947,29431350.05,2.29,31.64,20.82,272.01,80.79,5886270.010000001,17,1,5,601
2023,Q1,Galaxy Note10,No,North America,14664,15195950.99,1.66,62.66,14.700.000.000.000.000,171.98,74.11,3039190.1980000003,17,2,4,602
2023,Q1,Galaxy S20,No,Europe,43817,24176526.14,2.45,48.62,20.28,175.27,73.89,4835305.228,17,3,5,603
2023,Q1,Galaxy Note20,No,Latin America,41459,13687954.88,-0.11,6.218.000.000.000.000,11.77,287.5,41.54,2737590.9760000003,17,4,2,604
2023,Q1,Galaxy S21,No,North America,32918,22481075.41,1.86,81.72,33.4,108.49,65.46,4496215.082,17,5,4,605
2023,Q1,Galaxy A32 5G,Yes,Asia-Pacific,42266,25950100.26,06.02,55.39,39.53,262.25,45.63,5190020.052000001,17,6,1,606
2023,Q1,Galaxy A52 5G,Yes,Asia-Pacific,35503,31844795.27,3.87,85.47,48.17,262.84,68,6368959.0540000005,17,7,1,607
2023,Q1,Galaxy A73 5G,Yes,Europe,47694,18903891.32,5.9,62.48,29.12,227.77,87.07,3780778.2640000004,17,8,5,608
2023,Q1,Galaxy Z Fold2 5G,Yes,Asia-Pacific,36500,11340925.86,2.86,98.22,46.72,177.9,65.83,2268185.172,17,9,1,609
2023,Q1,Galaxy Z Flip3 5G,Yes,Asia-Pacific,31535,75369161.28,4.85,103.92,6.42,256.03,54.7,15073832.256000001,17,10,1,610
2023,Q1,Galaxy S22 5G,Yes,North America,25428,41184238.58,4.9,78.09,24.18,262.01,54.8,8236847.716,17,11,4,611
2023,Q1,Galaxy Z Fold3 5G,Yes,Middle East & Africa,58459,,5.29,65.56,52.82,231.91,69.15,0.0,17,12,3,612
2023,Q1,Galaxy A14 5G,Yes,Middle East & Africa,39916,30964782.02,5.529.999.999.999.990,47.84,15.23,260.8,82.88,6192956.404,17,13,3,613
2023,Q1,Galaxy S23 5G,Yes,Asia-Pacific,56785,37101918.73,4.21,67.62,43.79,240.21,75.96,7420383.745999999,17,14,1,614
2023,Q1,Galaxy Z Flip5 5G,Yes,Europe,11658,14130688.68,48.100.000.000.000.000,64.15,50.51,117.92,62.56,2826137.736,17,15,5,615
2023,Q2,Galaxy S10,No,Europe,28445,23846107.2,3.99,46.8,37.91,175.6,66.6,4769221.44,18,1,5,616
2023,Q2,Galaxy Note10,No,Europe,12074,10953765.79,1.67,65.23,47.14,106.03,70.52,2190753.158,18,2,5,617
2023,Q2,Galaxy S20,No,Europe,24787,11158722.59,2.93,73.15,29.28,138.0,68.94,2231744.518,18,3,5,618
2023,Q2,Galaxy Note20,No,North America,40418,32030342.59,17.799.999.999.999.900,61.900.000.000.000.000,24.69,160.98,45.26,6406068.518,18,4,4,619
2023,Q2,Galaxy S21,No,Middle East & Africa,34655,5500615.14,0,36.06,47.06,75.69,57.66,1100123.028,18,5,3,620
2023,Q2,Galaxy A32 5G,Yes,Latin America,18720,45175723.36,06.09,77.17,13.16,95.71,54.69,9035144.672,18,6,2,621
2023,Q2,Galaxy A52 5G,Yes,Asia-Pacific,7111,38171299.74,4.9,94.2,53.26,269.75,52.92,7634259.948000001,18,7,1,622
2023,Q2,Galaxy A73 5G,Yes,Latin America,22044,31012290.23,5.12,79.73,37.98,63.5,81.51,6202458.046,18,8,2,623
2023,Q2,Galaxy Z Fold2 5G,Yes,North America,14004,,3.37,86.05,18.51,249.43,45.62,0.0,18,9,4,624
2023,Q2,Galaxy Z Flip3 5G,Yes,Latin America,55851,19401460.38,05.04,98.87,14.29,187.41,45.43,3880292.076,18,10,2,625
2023,Q2,Galaxy S22 5G,Yes,Latin America,43275,,4.18,44.77,25.77,214.9,48.3,0.0,18,11,2,626
2023,Q2,Galaxy Z Fold3 5G,Yes,Latin America,14970,18515548.91,6.32,52.48,25,57.27,51.12,3703109.782,18,12,2,627
2023,Q2,Galaxy A14 5G,Yes,Middle East & Africa,37850,11674638.72,6.51,65.65,35.8,210.17,70.25,2334927.7440000004,18,13,3,628
2023,Q2,Galaxy S23 5G,Yes,Latin America,12105,51838068.95,5.279.999.999.999.990,77.76,52.15,51.12,86.82,10367613.790000001,18,14,2,629
2023,Q2,Galaxy Z Flip5 5G,Yes,Latin America,43400,25193544.6,2.97,86.63,52.81,178.32,45.09,5038708.920000001,18,15,2,630
2023,Q3,Galaxy S10,No,Asia-Pacific,45735,,0.26,50.76,9.67,280.41,64.86,0.0,19,1,1,631
2023,Q3,Galaxy Note10,No,Middle East & Africa,14799,,3.39,49.36,15.579.999.999.999.900,220.38,51.94,0.0,19,2,3,632
2023,Q3,Galaxy S20,No,Europe,42940,,5.900.000.000.000.000,87.76,46.41,87.57,83.22,0.0,19,3,5,633
2023,Q3,Galaxy Note20,No,Europe,46321,12172734.05,2.5,44.49,12.73,238.14,47.82,2434546.81,19,4,5,634
2023,Q3,Galaxy S21,No,Europe,22101,45898246.39,3.500.000.000.000.000,38.79,27.92,77.87,49.98,9179649.278,19,5,5,635
2023,Q3,Galaxy A32 5G,Yes,North America,18578,35842354.88,5.27,41.64,13.95,192.01,73.64,7168470.976000001,19,6,4,636
2023,Q3,Galaxy A52 5G,Yes,North America,63804,26099538.28,2.53,49.54,36.48,168.21,88.53,5219907.656,19,7,4,637
2023,Q3,Galaxy A73 5G,Yes,North America,60353,,3.43,6.771.000.000.000.000,35.68,79.34,58.28,0.0,19,8,4,638
2023,Q3,Galaxy Z Fold2 5G,Yes,Asia-Pacific,56014,38203293.83,05.04,92.55,22.12,50.37,45.65,7640658.766,19,9,1,639
2023,Q3,Galaxy Z Flip3 5G,Yes,Europe,30009,27935761.68,5.49,48.11,22.61,157.0,94.16,5587152.336,19,10,5,640
2023,Q3,Galaxy S22 5G,Yes,North America,11176,41387013.97,6.52,59.53,7.359.999.999.999.990,246.52,46.97,8277402.794,19,11,4,641
2023,Q3,Galaxy Z Fold3 5G,Yes,North America,35816,11652906.14,6.83,52.51,23.96,85.44,54.57,2330581.228,19,12,4,642
2023,Q3,Galaxy A14 5G,Yes,Latin America,51399,,4.71,77.37,33.16,212.73,87.94,0.0,19,13,2,643
2023,Q3,Galaxy S23 5G,Yes,Asia-Pacific,25724,,2.8,102.38,45.67,52.28,75.87,0.0,19,14,1,644
2023,Q3,Galaxy Z Flip5 5G,Yes,Latin America,19229,37535867.52,6.95,71.89,44.75,122.87,91.72,7507173.504000001,19,15,2,645
2023,Q4,Galaxy S10,No,North America,40560,10240842.15,01.06,40.09,30.86,154.81,68.24,2048168.4300000002,20,1,4,646
2023,Q4,Galaxy Note10,No,North America,35697,19462564.98,2.49,36.55,36.44,236.39,47.11,3892512.9960000003,20,2,4,647
2023,Q4,Galaxy S20,No,Latin America,47421,,3.400.000.000.000.000,69.32,14.16,174.21,73.78,0.0,20,3,2,648
2023,Q4,Galaxy Note20,No,Middle East & Africa,36328,33957658.93,16.800.000.000.000.000,25.34,10.88,248.93,80.82,6791531.786,20,4,3,649
2023,Q4,Galaxy S21,No,Latin America,7177,12756979.87,3.84,83.21,46.58,244.75,58.59,2551395.974,20,5,2,650
2023,Q4,Galaxy A32 5G,Yes,Europe,26543,22616882.71,6.92,47.63,35.93,142.99,6.549.000.000.000.000,4523376.542,20,6,5,651
2023,Q4,Galaxy A52 5G,Yes,Asia-Pacific,56191,12240588.06,6.71,72.16,7.12,152.26,87.72,2448117.612,20,7,1,652
2023,Q4,Galaxy A73 5G,Yes,Middle East & Africa,31159,41780958.79,45.600.000.000.000.000,79.39,20.12,294.91,53.57,8356191.758,20,8,3,653
2023,Q4,Galaxy Z Fold2 5G,Yes,Asia-Pacific,61064,65387195.35,5.49,85.64,26.68,170.74,59.27,13077439.07,20,9,1,654
2023,Q4,Galaxy Z Flip3 5G,Yes,Asia-Pacific,34138,54539172.82,5.92,98.31,21.34,195.17,79.73,10907834.564000001,20,10,1,655
2023,Q4,Galaxy S22 5G,Yes,Latin America,36216,29959374.23,3.82,70.59,46.92,177.43,63.86,5991874.846000001,20,11,2,656
2023,Q4,Galaxy Z Fold3 5G,Yes,North America,56470,29368072.66,5.15,71.88,21.15,192.3,46.87,5873614.532000001,20,12,4,657
2023,Q4,Galaxy A14 5G,Yes,North America,50544,43782286.43,4.640.000.000.000.000,96.7,13.78,184.26,51.56,8756457.286,20,13,4,658
2023,Q4,Galaxy S23 5G,Yes,Europe,8752,38989375.22,2.66,83.21,28.99,286.82,62.63,7797875.044,20,14,5,659
2023,Q4,Galaxy Z Flip5 5G,Yes,Middle East & Africa,52161,28251610.31,4.470.000.000.000.000,63.99,48.56,255.02,48.38,5650322.062,20,15,3,660
2024,Q1,Galaxy S10,No,North America,37131,,5.900.000.000.000.000,83.06,3.399.999.999.999.990,274.2,42.93,0.0,21,1,4,661
2024,Q1,Galaxy Note10,No,Europe,22947,10581556.07,02.03,51.05,13.99,62.01,43.39,2116311.214,21,2,5,662
2024,Q1,Galaxy S20,No,Asia-Pacific,32783,24954402.68,-0.12,68.38,18.52,165.62,84.08,4990880.536,21,3,1,663
2024,Q1,Galaxy Note20,No,Asia-Pacific,11825,26416166.62,3.72,48.75,13.42,267.68,82.48,5283233.324000001,21,4,1,664
2024,Q1,Galaxy S21,No,Middle East & Africa,11094,32422221.33,2.75,69.33,8.2,259.15,73.14,6484444.266,21,5,3,665
2024,Q1,Galaxy A32 5G,Yes,North America,54883,29105714.76,6.45,41.13,51.34,117.64,58.15,5821142.9520000005,21,6,4,666
2024,Q1,Galaxy A52 5G,Yes,Latin America,31220,36722606.38,6.53,40.510.000.000.000.000,32.239.999.999.999.900,130.35,80.87,7344521.276000001,21,7,2,667
2024,Q1,Galaxy A73 5G,Yes,North America,11255,40448789.53,6.91,69.89,14.95,211.0,67.67,8089757.906,21,8,4,668
2024,Q1,Galaxy Z Fold2 5G,Yes,Middle East & Africa,62968,36037742.34,3.27,91.81,35.09,236.61,93.38,7207548.468000001,21,9,3,669
2024,Q1,Galaxy Z Flip3 5G,Yes,Latin America,57073,27851665.91,2.61,66.33,8.11,196.33,89.62,5570333.182,21,10,2,670
2024,Q1,Galaxy S22 5G,Yes,Europe,43911,,4.21,45.54,47.18,293.87,46.55,0.0,21,11,5,671
2024,Q1,Galaxy Z Fold3 5G,Yes,Europe,6628,36995468.59,48.100.000.000.000.000,93.86,26.43,157.51,45.53,7399093.718000001,21,12,5,672
2024,Q1,Galaxy A14 5G,Yes,Asia-Pacific,54366,58337180.3,2.87,90.7,13.54,83.75,56.88,11667436.06,21,13,1,673
2024,Q1,Galaxy S23 5G,Yes,Middle East & Africa,43162,,31.100.000.000.000.000,73.38,46.43,195.74,49.58,0.0,21,14,3,674
2024,Q1,Galaxy Z Flip5 5G,Yes,North America,24624,36547057.85,6.92,54.55,50.77,120.07,50.72,7309411.57,21,15,4,675
2024,Q2,Galaxy S10,No,Middle East & Africa,26237,,2.72,30.37,43.72,205.74,48.09,0.0,22,1,3,676
2024,Q2,Galaxy Note10,No,North America,22269,16275671.49,2.24,67.36,2.27,216.59,73.24,3255134.2980000004,22,2,4,677
2024,Q2,Galaxy S20,No,Europe,27314,25415808.77,0.48,88.91,13.08,84.12,40.12,5083161.754000001,22,3,5,678
2024,Q2,Galaxy Note20,No,Europe,18938,16203612.71,03.04,84.26,14.97,201.33,75.69,3240722.5420000004,22,4,5,679
2024,Q2,Galaxy S21,No,Latin America,14478,46356728.39,14.700.000.000.000.000,44.98,31.83,190.4,78.16,9271345.678000001,22,5,2,680
2024,Q2,Galaxy A32 5G,Yes,North America,64381,8891741.34,3.46,81.54,25.48,147.48,52.94,1778348.2680000002,22,6,4,681
2024,Q2,Galaxy A52 5G,Yes,Latin America,33515,35787763.82,4.3,82.09,44.83,256.14,51.86,7157552.764,22,7,2,682
2024,Q2,Galaxy A73 5G,Yes,Asia-Pacific,14587,28041204.8,2.85,53.66,51.8,126.75,94.43,5608240.960000001,22,8,1,683
2024,Q2,Galaxy Z Fold2 5G,Yes,North America,47712,18117011.06,3.62,64.38,33.69,172.94,72.78,3623402.212,22,9,4,684
2024,Q2,Galaxy Z Flip3 5G,Yes,Latin America,24276,82025137.2,6.27,51.96,37.97,177.35,73.86,16405027.440000001,22,10,2,685
2024,Q2,Galaxy S22 5G,Yes,Asia-Pacific,28349,29473665.23,6.51,94.18,34.27,103.77,65.41,5894733.046,22,11,1,686
2024,Q2,Galaxy Z Fold3 5G,Yes,Europe,33169,35954900.03,5.42,53.54,26.02,294.86,54.66,7190980.006000001,22,12,5,687
2024,Q2,Galaxy A14 5G,Yes,North America,7463,54322194.79,3.42,84.33,29.05,82.85,88.18,10864438.958,22,13,4,688
2024,Q2,Galaxy S23 5G,Yes,Middle East & Africa,16723,10462398.76,5.79,80.56,28.87,162.51,72.81,2092479.752,22,14,3,689
2024,Q2,Galaxy Z Flip5 5G,Yes,Middle East & Africa,44327,,4.95,78.31,41.66,198.84,46.44,0.0,22,15,3,690
2024,Q3,Galaxy S10,No,Asia-Pacific,32671,47591496.99,2.77,27.94,32.88,71.21,82.95,9518299.398,23,1,1,691
2024,Q3,Galaxy Note10,No,Asia-Pacific,40214,41136987.82,1.399.999.999.999.990,87.83,40.29,259.95,42.51,8227397.564,23,2,1,692
2024,Q3,Galaxy S20,No,Europe,5564,59801417.46,3.5,48.6,29.86,213.04,46.39,11960283.492,23,3,5,693
2024,Q3,Galaxy Note20,No,Middle East & Africa,19903,17437926.68,3.41,61.77,2.81,289.86,52.2,3487585.336,23,4,3,694
2024,Q3,Galaxy S21,No,Latin America,21386,36904339.77,2.99,72.99,35.39,296.75,75.59,7380867.954000001,23,5,2,695
2024,Q3,Galaxy A32 5G,Yes,Middle East & Africa,27969,70164647.83,2.62,46.76,43.61,103.25,63.21,14032929.566,23,6,3,696
2024,Q3,Galaxy A52 5G,Yes,Middle East & Africa,37433,18338586.46,04.04,87.64,53.76,101.77,50.02,3667717.2920000004,23,7,3,697
2024,Q3,Galaxy A73 5G,Yes,Europe,39286,60220617.19,3.28,52.62,54.48,284.67,72.09,12044123.438000001,23,8,5,698
2024,Q3,Galaxy Z Fold2 5G,Yes,Middle East & Africa,53528,21387152.24,6.42,103.82,51.01,130.55,85.26,4277430.448,23,9,3,699
2024,Q3,Galaxy Z Flip3 5G,Yes,North America,35291,49226395.4,6.75,62.89,24.49,220.65,89.72,9845279.08,23,10,4,700
2024,Q3,Galaxy S22 5G,Yes,Middle East & Africa,59709,24247149.04,6.3,103.78,12.99,284.37,67.07,4849429.808,23,11,3,701
2024,Q3,Galaxy Z Fold3 5G,Yes,North America,43568,,05.04,74.46,45.39,255.35,72.28,0.0,23,12,4,702
2024,Q3,Galaxy A14 5G,Yes,Latin America,14266,34815441.96,4.33,40.78,17.490.000.000.000.000,190.78,88.08,6963088.392000001,23,13,2,703
2024,Q3,Galaxy S23 5G,Yes,North America,15763,,5.890.000.000.000.000,74.46,50.36,173.23,52.39,0.0,23,14,4,704
2024,Q3,Galaxy Z Flip5 5G,Yes,Europe,37683,25975311.58,6.15,87.83,29.56,270.57,63.33,5195062.316,23,15,5,705
2024,Q4,Galaxy S10,No,Middle East & Africa,9805,,0.27,59.49,16.98,203.22,57.32,0.0,24,1,3,706
2024,Q4,Galaxy Note10,No,Asia-Pacific,39017,15031174.35,1.95,50.4,25.44,268.6,38.07,3006234.87,24,2,1,707
2024,Q4,Galaxy S20,No,Europe,7534,29771391.22,3.55,47.5,12.56,51.73,74.44,5954278.244,24,3,5,708
2024,Q4,Galaxy Note20,No,Latin America,42266,23557754.83,3.400.000.000.000.000,86.28,26.49,294.81,51.79,4711550.966,24,4,2,709
2024,Q4,Galaxy S21,No,Middle East & Africa,28852,14365866.47,2.299.999.999.999.990,46.1,3.47,194.32,86.51,2873173.294,24,5,3,710
2024,Q4,Galaxy A32 5G,Yes,Latin America,25724,57565236.58,5.68,6.997.999.999.999.990,34.17,231.5,84.08,11513047.316,24,6,2,711
2024,Q4,Galaxy A52 5G,Yes,Asia-Pacific,10554,21897425.74,5.35,41.870.000.000.000.000,19.65,187.87,87.11,4379485.148,24,7,1,712
2024,Q4,Galaxy A73 5G,Yes,North America,63966,35148376.0,3.86,68.18,37.3,171.35,81.11,7029675.2,24,8,4,713
2024,Q4,Galaxy Z Fold2 5G,Yes,Middle East & Africa,50336,24239867.16,40.600.000.000.000.000,44.48,16.75,205.63,73.46,4847973.432,24,9,3,714
2024,Q4,Galaxy Z Flip3 5G,Yes,Middle East & Africa,35834,,3.47,79.11,20.48,97.86,49,0.0,24,10,3,715
2024,Q4,Galaxy S22 5G,Yes,Europe,28368,17639255.89,5.79,47.78,35.7,99.55,92.85,3527851.1780000003,24,11,5,716
2024,Q4,Galaxy Z Fold3 5G,Yes,North America,31313,33616387.43,6.7,59.12,51.35,229.94,66.1,6723277.4860000005,24,12,4,717
2024,Q4,Galaxy A14 5G,Yes,Asia-Pacific,10175,31584423.95,6.39,86.4,6.87,170.92,87.54,6316884.79,24,13,1,718
2024,Q4,Galaxy S23 5G,Yes,North America,27459,,2.65,73.66,17.95,186.37,92.94,0.0,24,14,4,719
2024,Q4,Galaxy Z Flip5 5G,Yes,Asia-Pacific,23576,7378715.04,4.94,92.65,27.65,261.8,75.18,1475743.0080000001,24,15,1,720
2019,Q3,Galaxy A32 5G,Yes,Europe,57404,22248956.96,6.12,83.5,46.57,211.08,58.89,4449791.392,3,6,5,721
2021,Q4,Galaxy Note10,No,North America,39415,15774523.4,34.400.000.000.000.000,72.4,38.09,242.8,86.48,3154904.68,12,2,4,722
2022,Q3,Galaxy S22 5G,Yes,Middle East & Africa,16005,41833223.63,6.71,88.73,39.93,281.7,86.82,8366644.726000001,15,11,3,723
2022,Q3,Galaxy Note20,No,North America,8330,26191927.65,4,73.87,24.35,169.49,53.29,5238385.53,15,4,4,724
2021,Q1,Galaxy S10,No,North America,44456,14331275.99,6.499.999.999.999.990,61.11,40.37,129.5,66.93,2866255.1980000003,9,1,4,725
2020,Q2,Galaxy A73 5G,Yes,Middle East & Africa,63974,66783552.34,4.99,43.38,39.44,264.15,79.22,13356710.468000002,6,8,3,726
2019,Q1,Galaxy S22 5G,Yes,Middle East & Africa,36255,12091673.94,4.66,56.5,9.77,81.43,85.88,2418334.788,1,11,3,727
2020,Q2,Galaxy A32 5G,Yes,North America,51214,22604101.45,3.88,98.74,29.87,153.45,54.94,4520820.29,6,6,4,728
2021,Q2,Galaxy S22 5G,Yes,North America,27446,,5.890.000.000.000.000,93.07,25.38,199.61,89.51,0.0,10,11,4,729
2021,Q4,Galaxy S22 5G,Yes,Latin America,30537,,6.26,48.75,15.75,162.28,6.474.000.000.000.000,0.0,12,11,2,730
2021,Q3,Galaxy A73 5G,Yes,Middle East & Africa,24758,51101597.95,4.720.000.000.000.000,98.62,35.629.999.999.999.900,259.73,81.14,10220319.590000002,11,8,3,731
2020,Q1,Galaxy Z Fold2 5G,Yes,Asia-Pacific,11438,56002244.29,6.33,93.95,52.02,168.24,63.04,11200448.858000001,5,9,1,732
2024,Q1,Galaxy Z Fold3 5G,Yes,Europe,6628,36995468.59,48.100.000.000.000.000,93.86,26.43,157.51,45.53,7399093.718000001,21,12,5,733
2021,Q2,Galaxy A32 5G,Yes,Middle East & Africa,26634,17977115.15,2.97,45.93,52.08,238.86,74.08,3595423.03,10,6,3,734
2019,Q4,Galaxy A32 5G,Yes,Latin America,40164,21739755.84,3.76,50.13,13.99,210.05,58.83,4347951.1680000005,4,6,2,735
2020,Q4,Galaxy Note10,No,Asia-Pacific,35672,43822054.96,8.400.000.000.000.000,44.22,46.9,285.05,50.09,8764410.992,8,2,1,736
2024,Q2,Galaxy A73 5G,Yes,Asia-Pacific,14587,28041204.8,2.85,53.66,51.8,126.75,94.43,5608240.960000001,22,8,1,737
2023,Q2,Galaxy S20,No,Europe,24787,11158722.59,2.93,73.15,29.28,138.0,68.94,2231744.518,18,3,5,738
2021,Q2,Galaxy Z Flip3 5G,Yes,Europe,31267,31015491.11,31.100.000.000.000.000,75.22,36.29,75.66,48.08,6203098.222,10,10,5,739
2021,Q2,Galaxy Note20,No,Latin America,19360,21067765.94,0.71,72.25,24.64,119.68,71.1,4213553.188,10,4,2,740
2019,Q1,Galaxy Z Flip3 5G,Yes,Latin America,38119,49899540.8,6.84,51.21,38.33,284.33,87.01,9979908.16,1,10,2,741
2021,Q2,Galaxy Z Flip3 5G,Yes,Europe,31267,31015491.11,31.100.000.000.000.000,75.22,36.29,75.66,48.08,6203098.222,10,10,5,742
2023,Q4,Galaxy S20,No,Latin America,47421,,3.400.000.000.000.000,69.32,14.16,174.21,73.78,0.0,20,3,2,743
2021,Q3,Galaxy S10,No,Asia-Pacific,39031,18608941.01,3.81,33.54,15.3,107.98,58.3,3721788.2020000005,11,1,1,744
2021,Q1,Galaxy S23 5G,Yes,Latin America,60093,,3.24,68.56,48.17,130.83,75.69,0.0,9,14,2,745
2024,Q1,Galaxy Z Fold2 5G,Yes,Middle East & Africa,62968,36037742.34,3.27,91.81,35.09,236.61,93.38,7207548.468000001,21,9,3,746
2024,Q2,Galaxy Z Flip5 5G,Yes,Middle East & Africa,44327,,4.95,78.31,41.66,198.84,46.44,0.0,22,15,3,747
2022,Q1,Galaxy Z Flip3 5G,Yes,Middle East & Africa,6800,,6.1,52.04,54.21,81.93,52.88,0.0,13,10,3,748
2023,Q1,Galaxy Note20,No,Latin America,41459,13687954.88,-0.11,6.218.000.000.000.000,11.77,287.5,41.54,2737590.9760000003,17,4,2,749
2020,Q4,Galaxy Note10,No,Asia-Pacific,35672,43822054.96,8.400.000.000.000.000,44.22,46.9,285.05,50.09,8764410.992,8,2,1,750
2022,Q3,Galaxy S21,No,North America,32243,28519800.44,1.299.999.999.999.990,27.270.000.000.000.000,22.56,82.24,53.9,5703960.088,15,5,4,751
2021,Q1,Galaxy A52 5G,Yes,Latin America,57898,19848318.31,4.43,45.27,23.12,277.65,55.07,3969663.662,9,7,2,752
2021,Q3,Galaxy Note20,No,Latin America,42820,29532856.46,-0.47,68.24,19.11,188.16,46.5,5906571.292,11,4,2,753
2021,Q2,Galaxy S10,No,North America,33392,40200175.95,-0.14,69.32,24.76,255.14,39.33,8040035.190000001,10,1,4,754
2022,Q3,Galaxy Z Fold2 5G,Yes,Latin America,64883,,4.6,61.16,31.32,154.51,92.8,0.0,15,9,2,755
2021,Q1,Galaxy Note10,No,Europe,6548,54168172.52,2.64,63.010.000.000.000.000,17.85,279.58,73.97,10833634.504,9,2,5,756
2019,Q4,Galaxy A52 5G,Yes,North America,53367,69827344.42,6.1,95.93,47.57,185.7,93.45,13965468.884000001,4,7,4,757
2019,Q3,Galaxy S22 5G,Yes,Middle East & Africa,15756,19796585.92,3.58,76.64,36.22,206.39,88.16,3959317.1840000004,3,11,3,758
2022,Q4,Galaxy A14 5G,Yes,Latin America,33785,47573854.62,5.640.000.000.000.000,92.95,33.129.999.999.999.900,109.94,93.28,9514770.924,16,13,2,759
2021,Q2,Galaxy Z Flip5 5G,Yes,Middle East & Africa,34710,17998844.95,5.279.999.999.999.990,61.27,11.75,237.56,76.8,3599768.99,10,15,3,760
2021,Q2,Galaxy A52 5G,Yes,Middle East & Africa,36653,38555751.19,4.34,88.65,27.12,280.3,66,7711150.238,10,7,3,761
2020,Q2,Galaxy Z Fold3 5G,Yes,Latin America,61462,,5.779.999.999.999.990,89.44,51.04,280.82,85.04,0.0,6,12,2,762
2023,Q1,Galaxy A52 5G,Yes,Asia-Pacific,35503,31844795.27,3.87,85.47,48.17,262.84,68,6368959.0540000005,17,7,1,763
2019,Q3,Galaxy Z Fold3 5G,Yes,Middle East & Africa,56418,53656997.8,6.91,54.03,24.27,61.49,87.97,10731399.56,3,12,3,764
